	Unnamed: 0	best_epoch	best_validation_em	best_validation_end_acc	best_validation_f1	best_validation_loss	best_validation_span_acc	best_validation_start_acc	dataset_reader.sample	dataset_reader.token_indexers.token_characters.character_tokenizer.byte_encoding	dataset_reader.token_indexers.token_characters.character_tokenizer.end_tokens	dataset_reader.token_indexers.token_characters.character_tokenizer.start_tokens	dataset_reader.token_indexers.token_characters.min_padding_length	dataset_reader.token_indexers.token_characters.type	dataset_reader.token_indexers.tokens.lowercase_tokens	dataset_reader.token_indexers.tokens.type	dataset_reader.type	embedding	epoch	iterator.batch_size	iterator.sorting_keys	iterator.type	model.dropout	model.modeling_layer.bidirectional	model.modeling_layer.dropout	model.modeling_layer.hidden_size	model.modeling_layer.input_size	model.modeling_layer.num_layers	model.modeling_layer.type	model.num_highway_layers	model.phrase_layer.bidirectional	model.phrase_layer.dropout	model.phrase_layer.hidden_size	model.phrase_layer.input_size	model.phrase_layer.num_layers	model.phrase_layer.type	model.similarity_function.combination	model.similarity_function.tensor_1_dim	model.similarity_function.tensor_2_dim	model.similarity_function.type	model.span_end_encoder.bidirectional	model.span_end_encoder.dropout	model.span_end_encoder.hidden_size	model.span_end_encoder.input_size	model.span_end_encoder.num_layers	model.span_end_encoder.type	model.text_field_embedder.token_embedders.token_characters.dropout	model.text_field_embedder.token_embedders.token_characters.embedding.embedding_dim	model.text_field_embedder.token_embedders.token_characters.embedding.num_embeddings	model.text_field_embedder.token_embedders.token_characters.encoder.embedding_dim	model.text_field_embedder.token_embedders.token_characters.encoder.ngram_filter_sizes	model.text_field_embedder.token_embedders.token_characters.encoder.num_filters	model.text_field_embedder.token_embedders.token_characters.encoder.type	model.text_field_embedder.token_embedders.token_characters.type	model.text_field_embedder.token_embedders.tokens.embedding_dim	model.text_field_embedder.token_embedders.tokens.pretrained_file	model.text_field_embedder.token_embedders.tokens.trainable	model.text_field_embedder.token_embedders.tokens.type	model.type	peak_cpu_memory_MB	peak_gpu_0_memory_MB	peak_gpu_1_memory_MB	peak_gpu_2_memory_MB	peak_gpu_3_memory_MB	peak_gpu_4_memory_MB	peak_gpu_5_memory_MB	peak_gpu_6_memory_MB	peak_gpu_7_memory_MB	train_data_path	trainer.cuda_device	trainer.grad_norm	trainer.learning_rate_scheduler.factor	trainer.learning_rate_scheduler.mode	trainer.learning_rate_scheduler.patience	trainer.learning_rate_scheduler.type	trainer.num_epochs	trainer.optimizer.betas	trainer.optimizer.lr	trainer.optimizer.type	trainer.patience	trainer.validation_metric	training_cpu_memory_MB	training_duration	training_em	training_end_acc	training_epochs	training_f1	training_gpu_0_memory_MB	training_gpu_1_memory_MB	training_gpu_2_memory_MB	training_gpu_3_memory_MB	training_gpu_4_memory_MB	training_gpu_5_memory_MB	training_gpu_6_memory_MB	training_gpu_7_memory_MB	training_loss	training_span_acc	training_start_acc	training_start_epoch	validation_data_path	validation_em	validation_end_acc	validation_f1	validation_loss	validation_span_acc	validation_start_acc
30	30	11	0.6670766319772943	0.6577105014191107	0.7621291340802109	3.1964145493940217	0.5377483443708609	0.6202459791863766	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.28144886526682017	True	0.3732629836983983	394	2648	3	lstm	2	True	0.2742201662016027	331	240	2	lstm	x,y,x*y	662	662	linear	True	0.08974214670167774	256	5012	1	lstm	0.4097049500144946	61	262	61	[1, 2, 3, 4, 5]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7675.2840000000015	8021	7613	7413	6845					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.388082754200026	0.5	max	2	reduce_on_plateau	20	['0.9455234379950715', '0.9086169660484891']	0.0002374790200081127	adam	10	+em	7675.2840000000015	41768.0	0.8657404764894576	0.9048619276475759	19	0.9390730530770608	7931	7613	7413	6845					0.5938864254794981	0.8312081188141417	0.8986974737154534	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6555345316934721	0.6508041627246925	0.7568166977351658	4.648330729775998	0.5275307473982971	0.6128666035950804
31	31	19	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.9625086099044635	0.08372753074739829	0.1391674550614948	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.25453659681305235	True	0.4677286211619029	388	1016	1	lstm	1	True	0.1411612917702939	127	288	3	lstm	x,y,x*y	254	254	linear	True	0.4126374025170654	425	3344	1	lstm	0.4857099117645404	50	262	50	[1, 2, 3, 4]	47	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.44	7211	8011	7249	8085					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.78275566048056	0.5	max	2	reduce_on_plateau	20	['0.9304048721552032', '0.94385622655632']	2.49462105648817e-06	adam	10	+em	7654.44	31893.000000000004	0.07889359467573831	0.15308393931437572	19	0.16916720988111633	7211	7103	5553	8085					7.113856169905293	0.07269489377732623	0.1273188050091896	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.10170293282876064	0.1663197729422895	0.2029710869965733	6.9625086099044635	0.08372753074739829	0.1391674550614948
32	32	19	0.41542100283822136	0.496972563859981	0.5545721092874052	4.137624190181899	0.3334910122989593	0.4060548722800377	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.00798085673314042	True	0.45265855154354706	326	1600	1	lstm	2	True	0.40441797743272795	200	262	1	lstm	x,y,x*y	400	400	linear	True	0.3484086514356132	302	3556	3	lstm	0.4565896220909617	22	262	22	[1, 2, 3]	54	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7660.7959999999985	7103	7905	7995	8081					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.221824347195238	0.5	max	2	reduce_on_plateau	20	['0.9274851755489423', '0.9163603528371744']	8.233962922716568e-06	adam	10	+em	7660.7959999999985	30584.000000000004	0.3839884016940833	0.5311818628066529	19	0.5445210346798559	4977	3855	6877	5557					3.936147166495998	0.3432801744312149	0.41735636251555386	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.41542100283822136	0.496972563859981	0.5545721092874052	4.137624190181899	0.3334910122989593	0.4060548722800377
33	33	19	0.6081362346263008	0.6167455061494796	0.7124080942052606	2.9742961953339164	0.4931882686849574	0.5772942289498578	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07253635083148374	True	0.040569788565637366	175	1360	3	lstm	3	True	0.4335216964641519	170	253	3	lstm	x,y,x*y	340	340	linear	True	0.35874102125424273	390	2410	1	lstm	0.4473275708524016	51	262	51	[1, 2, 3]	51	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7638.844	7221	7677	7873	7777					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.788029543350525	0.5	max	2	reduce_on_plateau	20	['0.9911748920548304', '0.9806879060934433']	4.575920628689773e-05	adam	10	+em	7638.844	33700.0	0.5875295380084248	0.6893571844427447	19	0.7243614431005241	7221	7677	6035	4925					2.4206451529781567	0.5326773136679642	0.6084772657222114	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.6081362346263008	0.6167455061494796	0.7124080942052606	2.9742961953339164	0.4931882686849574	0.5772942289498578
34	34	4	0.010406811731315043	0.007284768211920529	0.0258155171714942	9.764902231011556	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	13	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.2369059462086512	True	0.1215615853002282	259	1256	3	lstm	1	True	0.37116525311162	157	277	1	lstm	x,y,x*y	314	314	linear	True	0.2832697249514504	376	2810	1	lstm	0.20166930248700388	35	262	35	[1, 2, 3]	59	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.936	8021	6519	7421	6949					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.408352165731549	0.5	max	2	reduce_on_plateau	20	['0.9301971447346395', '0.9574264182249307']	0.07012419995987051	adam	10	+em	7650.936	20545.0	0.0007648489138003859	0.008595988538681949	13	0.06414733324618821	8021	6519	6043	6767					10.108130049945009	0.0003082226966061256	0.008447585018093812	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.00510879848628193	0.09277176522868254	9.763987311076107	0.0	0.021475875118259224
35	35	0	0.061021759697256386	0.11769157994323558	0.139986076114269	15.153669795903426	0.04947965941343425	0.09441816461684012	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	9	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.3182244951551509	True	0.2196868038539737	360	592	2	lstm	3	True	0.1580425188098672	74	276	1	lstm	x,y,x*y	148	148	linear	True	0.4525131051769703	97	2752	3	lstm	0.3251293281310999	19	262	19	[1, 2, 3, 4]	44	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7647.604	4977	7649	7873	7923					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.1977086856591725	0.5	max	2	reduce_on_plateau	20	['0.9884091591306667', '0.951512982194566']	0.0054042999773990155	adam	10	+em	7647.604	14864.000000000002	0.0009018367789586641	0.008093699699768262	9	0.06158190158648162	4935	7649	7873	7085					154.29665257527947	0.0002968070411762692	0.009566319250219751	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0007568590350047304	0.02762535477767266	0.06704543506591265	45.57835530441215	0.0	0.02090823084200568
36	36	3	0.010406811731315043	0.007284768211920529	0.0258155171714942	9.761371688294519	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	12	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.0053338378792784896	True	0.2931460543998831	191	2328	2	lstm	2	True	0.22928415536569785	291	192	3	lstm	x,y,x*y	582	582	linear	True	0.3243661146283857	291	3474	2	lstm	0.4712678152116656	20	262	20	[1, 2, 3, 4]	23	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7646.52	6537	6853	7109	7803					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.1861245464350905	0.5	max	2	reduce_on_plateau	20	['0.9316329058817865', '0.9897678763042357']	0.014926851956916828	adam	10	+em	7646.52	24648.0	0.00022831310859713008	0.025776549960615992	12	0.06309507974656603	6537	6853	7109	7803					9.72898038010619	0.00011415655429856504	0.02437242434274364	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.06585637851093064	9.736481127688457	0.0	0.021475875118259224
37	37	8	0.01693472090823084	0.004541154210028382	0.05627836410464808	9.781451698510985	0.0007568590350047304	0.011258278145695364	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	17	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.15833335390572326	True	0.2485424997245238	409	736	1	lstm	2	True	0.27382142808185034	92	230	3	lstm	x,y,x*y	184	184	linear	True	0.4696433325558094	288	3190	2	lstm	0.2370173391018228	35	262	35	[1, 2, 3, 4, 5]	26	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7640.6	7669	5359	8063	8055					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.033068932839099	0.5	max	2	reduce_on_plateau	20	['0.9759914159967693', '0.9820094368245968']	0.05456663910862766	adam	10	+em	7640.6	29497.000000000004	0.0004680418726241167	0.008538910261532666	17	0.06699381398205012	7669	5359	7213	6187					9.8410027737378	0.00025114441945684314	0.01786550074772543	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.013434247871333965	0.004541154210028382	0.040349527833242464	9.777972153564084	0.0002838221381267739	0.008325449385052034
38	38	12	0.010406811731315043	0.007284768211920529	0.025940132371871063	346.46737350458085	0.007284768211920529	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.09491238772058792	True	0.05531576683283178	397	2496	2	lstm	2	True	0.4066434088065817	312	300	1	lstm	x,y,x*y	624	624	linear	True	0.4454340176859151	195	4878	3	lstm	0.07737427553665137	54	262	54	[1, 2, 3, 4]	50	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7657.512	7931	7615	7713	8055					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.536605842058594	0.5	max	2	reduce_on_plateau	20	['0.9925670411204267', '0.9586110929208103']	0.07904951337023952	adam	10	+em	7657.512	36777.0	0.0006164453932122512	0.009794632358816882	19	0.0658682133116002	10	5359	7215	6187					44.295753012879246	0.0003082226966061256	0.012968184568316991	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0010406811731315043	0.017218543046357615	0.08655724337197941	344.6137908064112	0.0002838221381267739	0.021475875118259224
39	39	11	0.012771996215704823	0.014285714285714284	0.045963460158387634	9.765544542927243	0.00510879848628193	0.02071901608325449	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07399433318170423	True	0.2706429411076105	123	1744	1	lstm	1	True	0.12867810313328004	218	240	3	lstm	x,y,x*y	436	436	linear	True	0.22429925578225327	234	2482	3	lstm	0.1790695966485647	32	262	32	[1, 2, 3, 4]	35	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7656.651999999999	7023	8043	7235	7562					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.341436923491587	0.5	max	2	reduce_on_plateau	20	['0.934534186133616', '0.9350351491936995']	0.01624397499546006	adam	10	+em	7656.651999999999	33969.0	0.0009018367789586641	0.029292571833011788	19	0.05979232978242061	6377	8011	7235	4969					9.765731262050265	0.00047945752805397324	0.02229477505450976	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.0	0.03415326395458846	0.065894812964891	9.704271905180548	0.0	0.02119205298013245
40	40	19	0.33519394512771994	0.4191106906338695	0.4715645508130505	4.808038750502778	0.27095553453169346	0.3417218543046357	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.010947215991745418	True	0.4277846228974473	305	1648	3	lstm	2	True	0.15246588832581276	206	175	2	lstm	x,y,x*y	412	412	linear	True	0.015117374791321803	296	3478	3	lstm	0.010717413142625698	47	262	47	[1, 2, 3]	25	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7652.672	7281	6883	7417	8015					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.193540864044241	0.5	max	2	reduce_on_plateau	20	['0.9232211493020808', '0.9638325809371663']	6.768425458083058e-06	adam	10	+em	7652.672	40622.0	0.2962362584047763	0.4335437619150904	19	0.447831710132024	6715	5557	6043	10					4.683773448674102	0.2676286258975559	0.3359627393006769	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.33519394512771994	0.4191106906338695	0.4715645508130505	4.808038750502778	0.27095553453169346	0.3417218543046357
41	41	5	0.012677388836329236	0.01381267738883633	0.04565129987115606	9.742240962029946	0.005203405865657522	0.021475875118259224	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	14	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4031742046418239	True	0.10161035500688886	317	1128	3	lstm	3	True	0.4741023019625569	141	390	3	lstm	x,y,x*y	282	282	linear	True	0.4341183642816729	232	3030	3	lstm	0.1100496918614981	16	262	16	[1, 2, 3, 4, 5]	58	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7639.164000000002	7931	7615	7713	8051					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.434135037141561	0.5	max	2	reduce_on_plateau	20	['0.9759599156305434', '0.9514159739533494']	0.008749673986974205	adam	10	+em	7639.164000000002	31356.000000000004	0.0013927099624424935	0.010365415130309709	14	0.06670947849322909	4983	7615	7713	6073					9.857348625322457	0.0006050297377823947	0.014965924268541878	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.012677388836329236	0.01532639545884579	0.04661306666644433	9.734366002854713	0.005203405865657522	0.021475875118259224
42	42	16	0.6312204351939451	0.6366130558183538	0.7314066703895701	2.7384042305232166	0.5143803216650898	0.6024597918637654	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4302346128807552	True	0.04566343882948365	325	1232	1	lstm	3	True	0.32505443359342473	154	176	2	lstm	x,y,x*y	308	308	linear	True	0.4173362800325931	206	3182	2	lstm	0.3108359843753102	45	262	45	[1, 2, 3, 4]	19	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7651.084	7103	7905	7995	8079					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	5.939388976194098	0.5	max	2	reduce_on_plateau	20	['0.9330640548180232', '0.9861626034236317']	0.0011013590903964328	adam	10	+em	7651.084	28174.0	0.4525622438612313	0.5273347869267914	19	0.610275080942806	695	3855	6877	5251					3.467767217279025	0.40477631023185207	0.542083813742166	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5658467360454116	0.5727530747398297	0.6794777183526212	3.2081808448739566	0.4484389782403028	0.5570482497634816
43	43	19	0.4651844843897824	0.5236518448438978	0.5948237513033879	3.8142471376597973	0.3778618732261117	0.4539262062440871	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.05379297090891005	True	0.09980796043671863	84	3168	2	lstm	2	True	0.2642780141341303	396	238	1	lstm	x,y,x*y	792	792	linear	True	0.21807264410896945	195	3672	1	lstm	0.0556896028135897	56	262	56	[1, 2, 3]	46	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7654.608	7235	7835	7835	7607					https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.330137026754588	0.5	max	2	reduce_on_plateau	20	['0.9515038284534258', '0.9557231513758386']	1.0936473632581124e-05	adam	10	+em	7654.608	25986.0	0.4206669025902122	0.5506569709699882	19	0.5801371454277784	7235	7835	7835	5183					3.6541083007098334	0.3768079544287035	0.4593431431865661	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.4651844843897824	0.5236518448438978	0.5948237513033879	3.8142471376597973	0.3778618732261117	0.4539262062440871
44	0	19	0.24976348155156106	0.3557237464522233	0.387199134710966	5.445039023790345	0.20596026490066224	0.25799432355723745	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.1385357516416974	True	0.11556620893944515	70	696	3	lstm	1	True	0.05386971621914033	87	240	2	lstm	x,y,x*y	174	174	linear	True	0.3871792214321421	349	1116	2	lstm	0.3737043523792362	49	262	49	[1, 2, 3, 4, 5]	28	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7650.592	6739	7137	6877	7419	7197.0	7817.0	7053.0	7479.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	6.722133033367133	0.5	max	2	reduce_on_plateau	20	['0.9792602021704603', '0.9680552890903873']	7.094564771474958e-06	adam	10	+em	7650.592	32253.000000000004	0.1999908674756561	0.3345015354056553	19	0.3407381078928953	6061	2811	6877	6765	6715.0	7065.0	6933.0	6343.0	5.5673178070538665	0.1817486500987454	0.2432447858993824	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.24976348155156106	0.3557237464522233	0.387199134710966	5.445039023790345	0.20596026490066224	0.25799432355723745
45	1	18	0.17199621570482498	0.20804162724692526	0.2489210744012184	7.168367302543997	0.14181646168401135	0.18940397350993374	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4831419764035964	True	0.31252816173633313	388	1016	3	lstm	2	True	0.11909792280658875	127	280	2	lstm	x,y,x*y	254	254	linear	True	0.016456183876059016	509	3344	1	lstm	0.17544293758875446	16	262	16	[1, 2, 3, 4, 5]	36	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7669.896	7825	7953	7905	7721	7769.0	7825.0	7183.0	7833.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.423667738478107	0.5	max	2	reduce_on_plateau	20	['0.9183867897794303', '0.9716184122018566']	0.006229885415722698	adam	10	+em	7669.896	41087.0	0.11593739654562267	0.18644048448041645	19	0.20193705557129432	5373	7853	7905	6303	5767.0	7825.0	6007.0	6737.0	6.821183928441784	0.10514960216440827	0.17142889759015514	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.16792809839167455	0.2048249763481552	0.2445317252299195	6.9417978855196525	0.13841059602649006	0.1896877956480605
46	2	17	0.567833491012299	0.5884578997161779	0.6811241553342157	3.2384489039790427	0.4596972563859981	0.5492904446546829	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.0657553010649351	True	0.2717497933057974	257	1392	1	lstm	1	True	0.3410133240108901	174	320	3	lstm	x,y,x*y	348	348	linear	True	0.04244760604001591	463	2934	1	lstm	0.4735031422765184	32	262	32	[1, 2, 3, 4]	55	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7651.988	7825	7417	7905	7721	7839.0	7493.0	7183.0	7833.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	8.454755040705509	0.5	max	2	reduce_on_plateau	20	['0.9506238394775908', '0.9548749511594841']	4.140523970745532e-05	adam	10	+em	7651.988	32938.0	0.6177581935866848	0.7588899416660008	19	0.7559355004884749	5373	7417	7905	6303	5767.0	6679.0	4591.0	7833.0	2.12590740432478	0.5612278678980354	0.6131120218267332	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.5667928098391675	0.5902554399243141	0.6831322584261439	3.379827198210353	0.4590350047303689	0.5485335856196784
47	3	19	0.3158940397350993	0.3994323557237465	0.4475354766933248	4.861638254188733	0.2582781456953642	0.32857142857142857	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.4504601949136188	True	0.027270587385769485	136	816	3	lstm	1	True	0.3918632817990443	102	292	2	lstm	x,y,x*y	204	204	linear	True	0.4729456787177034	506	1632	2	lstm	0.4152784921079419	49	262	49	[1, 2, 3, 4]	48	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7651.488	7489	8049	7853	5627	7647.0	7559.0	8005.0	8083.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	7.278344764413978	0.5	max	2	reduce_on_plateau	20	['0.9627492367778274', '0.9670069647195381']	1.2570183442531866e-05	adam	10	+em	7651.488	36794.0	0.2458133083711001	0.3729038002716926	19	0.3889331075482291	7331	6643	7853	5627	6607.0	5913.0	6979.0	4407.0	5.144308270624238	0.22071028208084567	0.28717222799347025	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.3158940397350993	0.3994323557237465	0.4475354766933248	4.861638254188733	0.2582781456953642	0.32857142857142857
48	4	19	0.07256385998107852	0.12015137180700095	0.15651100543846708	7.398745700559169	0.059413434247871336	0.10577105014191107	10000	utf-8	[260]	[259]	5	characters	True	single_id	squad	glove	19	16	[['passage', 'num_tokens'], ['question', 'num_tokens']]	bucket	0.07989348570008026	True	0.0989641133339258	224	2216	2	lstm	1	True	0.35534301158477605	277	280	3	lstm	x,y,x*y	554	554	linear	True	0.2387034087330317	340	3560	1	lstm	0.25943314297561715	57	262	57	[1, 2, 3, 4, 5]	36	cnn	character_encoding	100	https://s3-us-west-2.amazonaws.com/allennlp/datasets/glove/glove.6B.100d.txt.gz	False	embedding	bidaf	7647.456	8041	7609	7985	7569	0.0	0.0	0.0	0.0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-train-v1.1.json	0	9.34761887977325	0.5	max	2	reduce_on_plateau	20	['0.920058060588871', '0.933123811138009']	1.4142491195829608e-06	adam	10	+em	7647.456	36816.0	0.05880204111919087	0.11868856950421808	19	0.13549539814262992	6799	7609	7985	7569	0.0	0.0	0.0	0.0	7.442764043503156	0.05415586935923927	0.10403086793228232	0	https://s3-us-west-2.amazonaws.com/allennlp/datasets/squad/squad-dev-v1.1.json	0.07256385998107852	0.12015137180700095	0.15651100543846708	7.398745700559169	0.059413434247871336	0.10577105014191107
